CORE_otu	db_id	source	ISR_len	genus	family	order	class	phylum
Lactobacillus plantarum	SEQ12838	Lactobacillus plantarum	228	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12880	Lactobacillus plantarum	457	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12879	Lactobacillus plantarum	457	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12842	Lactobacillus plantarum	228	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12837	Lactobacillus plantarum	228	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12871	Lactobacillus plantarum	457	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12843	Lactobacillus plantarum	226	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12862	Lactobacillus plantarum	229	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12872	Lactobacillus plantarum subsp. plantarum NC8	458	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12875	Lactobacillus plantarum WCFS1	457	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12869	Lactobacillus plantarum subsp. plantarum	228	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12840	Lactobacillus plantarum 2025	229	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12876	Lactobacillus plantarum	457	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12883	Lactobacillus plantarum	465	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12848	Lactobacillus plantarum	457	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12844	Lactobacillus plantarum	229	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12841	Lactobacillus plantarum ZJ316	228	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12839	Lactobacillus plantarum	228	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12860	Lactobacillus plantarum	457	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12849	Lactobacillus pentosus KCA1	462	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12852	Lactobacillus pentosus MP-10	462	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12859	Lactobacillus paraplantarum	457	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12831	Lactobacillus plantarum LP91	228	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12850	Lactobacillus pentosus	462	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12847	Lactobacillus plantarum	456	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12854	Lactobacillus plantarum	457	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus plantarum	SEQ12851	Lactobacillus pentosus	462	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12773	Lactobacillus salivarius	230	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ15366	Lactobacillus salivarius NIAS840	445	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12800	Lactobacillus salivarius	230	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12776	Lactobacillus salivarius	230	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12769	Lactobacillus salivarius	445	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12774	Lactobacillus salivarius CECT 5713	230	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12780	Lactobacillus salivarius	230	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12770	Lactobacillus salivarius NIAS840	231	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12783	Lactobacillus salivarius	445	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12777	Lactobacillus salivarius NIAS840	444	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12782	Lactobacillus salivarius CECT 5713	231	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12781	Lactobacillus salivarius UCC118	230	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12775	Lactobacillus salivarius CECT 5713	230	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12768	Lactobacillus salivarius str. Ren	445	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12766	Lactobacillus salivarius	445	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12788	Lactobacillus salivarius	445	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12767	Lactobacillus salivarius CECT 5713	445	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12787	Lactobacillus salivarius	230	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12784	Lactobacillus salivarius SMXD51	445	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12785	Lactobacillus salivarius str. Ren	445	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12786	Lactobacillus salivarius SMXD51	230	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12778	Lactobacillus salivarius CECT 5713	448	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12779	Lactobacillus salivarius	230	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ15365	Lactobacillus salivarius UCC118	445	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12771	Lactobacillus salivarius str. Ren	230	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ10164	Lactobacillus salivarius	442	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12765	Lactobacillus salivarius	445	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Lactobacillus salivarius	SEQ12772	Lactobacillus salivarius CECT 5713	231	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
Leptotrichia BU064	SEQ16018	Leptotrichia sp. oral taxon 212	332	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Leptotrichia BU064	SEQ16017	Leptotrichia sp. oral taxon 212	146	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Leptotrichia buccalis	SEQ13378	Leptotrichia buccalis C-1013-b	135	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Leptotrichia goodfellowii	SEQ13118	Leptotrichia goodfellowii DSM 19756	119	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Leptotrichia goodfellowii	SEQ15361	Leptotrichia goodfellowii DSM 19756	119	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Leptotrichia hofstadii	SEQ13329	Leptotrichia hofstadii F0254	304	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Leptotrichia hofstadii	SEQ13211	Leptotrichia hofstadii F0254	134	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Leptotrichia Oral Taxon 847	SEQ13445	Leptotrichia sp. oral taxon 847	296	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Leptotrichia Oral Taxon 847	SEQ13444	Leptotrichia sp. oral taxon 847	136	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Leptotrichia Oral Taxon 847	SEQ13443	Leptotrichia sp. oral taxon 847	136	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Leptotrichia Oral Taxon 847	SEQ13442	Leptotrichia sp. oral taxon 847	295	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Leptotrichia WG j84	SEQ13164	Streptobacillus hongkongensis	180	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Meiothermus timidus	SEQ13252	Mycobacterium tuberculosis	300	Meiothermus	Thermaceae	Thermales	Deinococci	Deinococcus-Thermus
Meiothermus timidus	SEQ10916	Mycobacterium tuberculosis	135	Meiothermus	Thermaceae	Thermales	Deinococci	Deinococcus-Thermus
Methylobacterium extorquens	SEQ8890	Methylobacterium sp. Leaf456	186	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15315	Methylobacterium extorquens DM4	645	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15302	Methylobacterium populi BJ001	675	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15257	Methylobacterium sp. AMS5	698	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15269	Methylobacterium sp. Leaf122	696	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ10103	Methylobacterium extorquens DSM 13060	823	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15318	Methylobacterium populi BJ001	656	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15317	Methylobacterium zatmanii	644	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15267	Methylobacterium extorquens PA1	699	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15266	Methylobacterium sp. Leaf123	692	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15271	Methylobacterium extorquens AM1	697	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ10010	Methylobacterium extorquens DSM 13060	645	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15303	Methylobacterium populi BJ001	675	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15319	Methylobacterium populi BJ001	656	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15247	Methylobacterium sp. Leaf456	795	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15258	Methylobacterium sp. AMS5	698	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ9410	Methylobacterium thiocyanatum JCM 10893	508	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15268	Methylobacterium sp. Leaf90	698	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ8492	Methylobacterium thiocyanatum JCM 10893	352	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15270	Methylobacterium extorquens CM4	696	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15320	Methylobacterium extorquens	647	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium extorquens	SEQ15316	Methylobacterium extorquens DM4	645	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium hispanicum	SEQ9980	Methylobacterium sp. CCH5-D2	732	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ9859	Methylobacterium platani	630	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ15262	Methylobacterium aquaticum	719	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ8248	Methylobacterium aquaticum	396	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ8564	Methylobacterium platani	161	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ15261	Methylobacterium aquaticum	723	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ9072	Methylobacterium platani	321	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ15255	Methylobacterium aquaticum	637	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ9858	Methylobacterium aquaticum	630	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ15259	Methylobacterium aquaticum	637	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ15256	Methylobacterium aquaticum	639	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ8566	Methylobacterium aquaticum	161	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ9887	Methylobacterium platani	884	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ15264	Methylobacterium aquaticum	637	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ15260	Methylobacterium aquaticum	723	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ8301	Methylobacterium aquaticum	740	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ15263	Methylobacterium aquaticum	643	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ8247	Methylobacterium platani	396	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ8562	Methylobacterium platani	161	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylobacterium MD02H10	SEQ15265	Methylobacterium aquaticum	642	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria
Methylophilus 1H 31	SEQ15919	Methylophilaceae bacterium 11	673	Methylophilus	Methylobacteriaceae	Rhizobiales	Betaproteobacteria	Proteobacteria
Methylophilus 1H 31	SEQ15918	Methylotenera sp. 1P/1	673	Methylophilus	Methylobacteriaceae	Rhizobiales	Betaproteobacteria	Proteobacteria
Methylophilus leisingeri	SEQ15904	Methylophilus sp. 1	643	Methylophilus	Methylobacteriaceae	Rhizobiales	Betaproteobacteria	Proteobacteria
Methylophilus leisingeri	SEQ15903	Methylophilus sp. OH31	644	Methylophilus	Methylobacteriaceae	Rhizobiales	Betaproteobacteria	Proteobacteria
Methylophilus leisingeri	SEQ15902	Methylophilus sp. Q8	664	Methylophilus	Methylobacteriaceae	Rhizobiales	Betaproteobacteria	Proteobacteria
Methylophilus leisingeri	SEQ15901	Methylophilus sp. TWE2	626	Methylophilus	Methylobacteriaceae	Rhizobiales	Betaproteobacteria	Proteobacteria
Methylophilus leisingeri	SEQ15900	Methylophilus sp. Leaf414	672	Methylophilus	Methylobacteriaceae	Rhizobiales	Betaproteobacteria	Proteobacteria
Methylophilus leisingeri	SEQ15907	Methylophilus rhizosphaerae	641	Methylophilus	Methylobacteriaceae	Rhizobiales	Betaproteobacteria	Proteobacteria
Methylophilus leisingeri	SEQ15905	Methylophilus sp. Leaf416	672	Methylophilus	Methylobacteriaceae	Rhizobiales	Betaproteobacteria	Proteobacteria
Methylophilus leisingeri	SEQ15906	Methylophilus sp. 5	641	Methylophilus	Methylobacteriaceae	Rhizobiales	Betaproteobacteria	Proteobacteria
Microbacterium aurum	SEQ13270	Microbacterium sp. C448	441	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium aurum	SEQ9706	Microbacterium sp. C448	661	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium aurum	SEQ13290	Microbacterium aurum	400	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium aurum	SEQ13291	Microbacterium sp. AO20a11	444	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium aurum	SEQ13296	Microbacterium pygmaeum	428	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium aurum	SEQ13289	uncultured Microbacterium sp.	433	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium aurum	SEQ13269	Microbacterium sp. cf046	439	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium aurum	SEQ13292	Microbacterium sp. TNHR37B	444	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium aurum	SEQ8560	Microbacterium sp. C448	924	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium aurum	SEQ13214	Microbacterium profundi	455	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium aurum	SEQ10029	Microbacterium sp. C448	477	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium aurum	SEQ13288	Hymenobacter sp. unc380mfsha3.1	434	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium aurum	SEQ13268	Microbacterium sp. RU33B	427	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ13265	Microbacterium laevaniformans OR221	409	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ13281	Microbacterium hydrocarbonoxydans	433	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ13299	Microbacterium hominis	416	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ13295	Microbacterium sp. Root166	462	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ13284	Microbacterium sp. CF335	436	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ9168	Microbacterium sp. MRS-1	127	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ9708	Microbacterium laevaniformans OR221	682	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ10192	Microbacterium hydrocarbonoxydans NBRC 103074	338	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ11077	Microbacterium hydrocarbonoxydans NBRC 103074	910	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ8574	Microbacterium laevaniformans	412	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ8575	Microbacterium laevaniformans OR221	412	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ13297	Microbacterium sp. Root180	430	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ8046	Microbacterium hominis	631	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
Microbacterium laevaniformans	SEQ13300	Microbacterium sp. B24	415	Microbacterium	Microbacteriaceae	Actinomycetales	Actinobacteridae	Actinobacteria
